cdr type,cdr datetime,call duration,last calling cellid,user_id
MtCallRecord,20180713112541,,,5268708961979888635
MtCallRecord,20180713112519,,,2054770031768540882
MoCallRecord,20180713112553,,20663.0,3137687256629813101
MtCallRecord,20180713112553,,,3137687256629813101
MoCallRecord,20180713112507,,21054.0,2892625282444579636
MtCallRecord,20180713112507,,,2892625282444579636
MoCallRecord,20180713112519,,35305.0,2054770031768540882
MtSMSRecord,20180713112604,,,7566424924061690786
MtSMSRecord,20180713112604,,,3384066821637594455
MoCallRecord,20180713112537,,14127.0,3514110202857182948
MtCallRecord,20180713112537,,,3514110202857182948
MoCallRecord,20180713112545,,14231.0,2242267248125759164
MtCallRecord,20180713112545,,,2242267248125759164
MoCallRecord,20180713112449,,22321.0,2572931444674864521
MtCallRecord,20180713112449,,,2572931444674864521
IncGatewayRecord,20180713112503,,40231.0,1508700219576698726
MtCallRecord,20180713112503,,,1508700219576698726
MtSMSRecord,20180713112606,,,7566424924061690786
MtSMSRecord,20180713112606,,,3384066821637594455
MoCallRecord,20180713112459,,10382.0,6532894526312625125
MtCallRecord,20180713112459,,,6532894526312625125
MtSMSRecord,20180713112604,,,2360232289363115828
MtSMSRecord,20180713112605,,,3384066821637594455
MoCallRecord,20180713112552,,40385.0,3898637610353829668
MtCallRecord,20180713112552,,,3898637610353829668
MtSMSRecord,20180713112605,,,7566424924061690786
MoCallRecord,20180713112425,,40345.0,833735121001752451
OutGatewayRecord,20180713112425,,40345.0,833735121001752451
MoCallRecord,20180713112557,,20371.0,5943739558036092222
MtCallRecord,20180713112557,,,5943739558036092222
MtSMSRecord,20180713112606,,,3384066821637594455
MtSMSRecord,20180713112604,,,3384066821637594455
MoSMSRecord,20180713112605,,34581.0,2766538345390985027
MtSMSRecord,20180713112605,,,3384066821637594455
MoCallRecord,20180713112208,,10372.0,3333540139042567568
OutGatewayRecord,20180713112208,,10372.0,3333540139042567568
MtSMSRecord,20180713112605,,,3384066821637594455
MtSMSRecord,20180713112604,,,3384066821637594455
MtSMSRecord,20180713112604,,,6647700916843399878
MoCallRecord,20180713112526,,12043.0,2833467100986362127
MtCallRecord,20180713112526,,,2833467100986362127
MtCallRecord,20180713112550,,,377549839847964547
MoCallRecord,20180713112550,,12001.0,377549839847964547
MtSMSRecord,20180713112605,,,3384066821637594455
MoCallRecord,20180713112553,,40448.0,1433642085186808664
MtCallRecord,20180713112553,,,1433642085186808664
MoCallRecord,20180713112440,,10123.0,8600636648595
MtCallRecord,20180713112440,,,8600636648595
MoCallRecord,20180713112532,,10061.0,5511765963352080878
MtCallRecord,20180713112532,,,5511765963352080878
MtSMSRecord,20180713112606,,,7566424924061690786
MtSMSRecord,20180713112604,,,3384066821637594455
MoCallRecord,20180713112558,,20231.0,3995317702183224147
MtCallRecord,20180713112558,,,3995317702183224147
MtSMSRecord,20180713112604,,,6647700916843399878
MoCallRecord,20180713112526,,10082.0,4354389635706207895
MtCallRecord,20180713112526,,,4354389635706207895
MoCallRecord,20180713112544,,14012.0,899833062658277952
MtCallRecord,20180713112544,,,899833062658277952
MtSMSRecord,20180713112605,,,7566424924061690786
MoCallRecord,20180713112558,,14253.0,1746985817637529484
MtSMSRecord,20180713112605,,,3384066821637594455
MoCallRecord,20180713112510,,22268.0,3166098535214543933
MtCallRecord,20180713112510,,,3166098535214543933
MtSMSRecord,20180713112604,,,3384066821637594455
MoCallRecord,20180713112553,,22158.0,8072626321621880466
MtCallRecord,20180713112553,,,8072626321621880466
MoCallRecord,20180713112429,,14128.0,6825552917890538148
MtCallRecord,20180713112429,,,6825552917890538148
MoCallRecord,20180713112535,,14051.0,6961875214207601535
MtCallRecord,20180713112535,,,6961875214207601535
MoCallRecord,20180713112559,,20131.0,7705858071502224387
MtCallRecord,20180713112559,,,7705858071502224387
MoCallRecord,20180713112534,,14221.0,7327802970551059296
MtCallRecord,20180713112534,,,7327802970551059296
MtCallRecord,20180713112552,,,1124739931311189698
MoCallRecord,20180713112552,,10338.0,1124739931311189698
MoCallRecord,20180713112530,,12043.0,3876783199365809752
MtCallRecord,20180713112530,,,3876783199365809752
MoCallRecord,20180713112553,,34233.0,7757126568965613834
MtCallRecord,20180713112553,,,7757126568965613834
MoCallRecord,20180713112548,,12043.0,1549683462924354615
MtCallRecord,20180713112548,,,1549683462924354615
MtSMSRecord,20180713112606,,,3384066821637594455
MoCallRecord,20180713112520,,10303.0,2920818875457391501
MtCallRecord,20180713112520,,,2920818875457391501
MoCallRecord,20180713112502,,12012.0,3959131844485431852
MtCallRecord,20180713112502,,,3959131844485431852
MoCallRecord,20180713112454,,20471.0,3509107207952406495
MtCallRecord,20180713112454,,,3509107207952406495
MtSMSRecord,20180713112605,,,7566424924061690786
MoCallRecord,20180713112559,,22281.0,2324512900348940196
MoCallRecord,20180713112553,,20391.0,5903214619927535906
MtCallRecord,20180713112553,,,5903214619927535906
MoCallRecord,20180713112554,,34295.0,8459032456814408524
MtCallRecord,20180713112554,,,8459032456814408524
MoCallRecord,20180713112552,,10181.0,994379522460509704
MtCallRecord,20180713112552,,,994379522460509704
MtSMSRecord,20180713112605,,,7566424924061690786
MtSMSRecord,20180713112606,,,3384066821637594455
MoCallRecord,20180713112550,,21128.0,5440078656511965318
MtCallRecord,20180713112550,,,5440078656511965318
MoCallRecord,20180713112400,,20532.0,5521229382848254160
MtCallRecord,20180713112400,,,5521229382848254160
MoCallRecord,20180713112514,,34813.0,5055028564256430176
OutGatewayRecord,20180713112514,,34813.0,5055028564256430176
MoCallRecord,20180713112432,,20272.0,821125211710479810
MtCallRecord,20180713112432,,,821125211710479810
MoCallRecord,20180713112528,,14201.0,8128115053710693381
MtCallRecord,20180713112528,,,8128115053710693381
MtCallRecord,20180713112505,,,1533910819531287374
MtSMSRecord,20180713112605,,,3384066821637594455
MoCallRecord,20180713112505,,22382.0,1533910819531287374
MoCallRecord,20180713112555,,20681.0,5084986744976475777
MtCallRecord,20180713112555,,,5084986744976475777
MtSMSRecord,20180713112605,,,3384066821637594455
MtSMSRecord,20180713112605,,,3384066821637594455
MoCallRecord,20180713112548,,12811.0,8934711170032916560
MtCallRecord,20180713112548,,,8934711170032916560
MoCallRecord,20180713112436,,40265.0,7576524164411361020
MtCallRecord,20180713112436,,,7576524164411361020
MtSMSRecord,20180713112604,,,3384066821637594455
MoCallRecord,20180713112604,,22382.0,5084494481466726430
MtCallRecord,20180713112604,,,5084494481466726430
MtCallRecord,20180713112549,,,6680919118146533854
MoCallRecord,20180713112549,,10201.0,6680919118146533854
MtSMSRecord,20180713112605,,,6647700916843399878
MtSMSRecord,20180713112605,,,7304286893272605299
MoSMSRecord,20180713112606,,20873.0,6754694906012779714
MtSMSRecord,20180713112605,,,7566424924061690786
MtCallRecord,20180713112556,,,3341748779840057698
MoCallRecord,20180713112544,,14198.0,377764112516862736
MtCallRecord,20180713112544,,,377764112516862736
MoCallRecord,20180713112556,,34104.0,3341748779840057698
MoCallRecord,20180713112544,,12011.0,4054676076344552513
MtCallRecord,20180713112544,,,4054676076344552513
MoCallRecord,20180713112522,,20132.0,1977553137088804343
MtCallRecord,20180713112522,,,1977553137088804343
MtSMSRecord,20180713112605,,,3384066821637594455
MtSMSRecord,20180713112606,,,3384066821637594455
MoCallRecord,20180713112557,,20983.0,8243510665948042731
MtCallRecord,20180713112557,,,8243510665948042731
MoCallRecord,20180713112532,,21128.0,975536947212266171
MtCallRecord,20180713112532,,,975536947212266171
MtSMSRecord,20180713112604,,,3384066821637594455
IncGatewayRecord,20180713112604,,35277.0,4946997628027042833
MtCallRecord,20180713112604,,,4946997628027042833
MtSMSRecord,20180713112605,,,3384066821637594455
IncGatewayRecord,20180713112542,,10206.0,3799746149966099909
MtCallRecord,20180713112542,,,3799746149966099909
IncGatewayRecord,20180713112558,,34778.0,1502433045540663779
MtCallRecord,20180713112558,,,1502433045540663779
MoCallRecord,20180713112541,,14013.0,1491995567921399313
OutGatewayRecord,20180713112541,,14013.0,1491995567921399313
MoSMSRecord,20180713112606,,20103.0,6075930137607330881
MoCallRecord,20180713112545,,22198.0,6546857638942777490
MtCallRecord,20180713112545,,,6546857638942777490
IncGatewayRecord,20180713112547,,10226.0,8525792780030069780
MtCallRecord,20180713112547,,,8525792780030069780
MoCallRecord,20180713112529,,34455.0,7926694692702330581
MtCallRecord,20180713112529,,,7926694692702330581
MoSMSRecord,20180713112605,,22192.0,3981682609546150942
IncGatewayRecord,20180713112437,,22302.0,8074092379944768341
MtCallRecord,20180713112437,,,8074092379944768341
MoCallRecord,20180713112535,,34760.0,7024547136507126162
MtCallRecord,20180713112535,,,7024547136507126162
MoCallRecord,20180713112546,,40518.0,8851378093123358092
MtCallRecord,20180713112546,,,8851378093123358092
MtSMSRecord,20180713112605,,,3384066821637594455
MtSMSRecord,20180713112605,,,3384066821637594455
MoSMSRecord,20180713112605,,20103.0,4489291801973778231
MoCallRecord,20180713112559,,10182.0,9151397535581202546
MtCallRecord,20180713112559,,,9151397535581202546
MtSMSRecord,20180713112604,,,7566424924061690786
MoCallRecord,20180713112435,,22063.0,7850447011038051810
MtCallRecord,20180713112435,,,7850447011038051810
MoCallRecord,20180713112555,,12072.0,5625561341115145095
MtCallRecord,20180713112555,,,5625561341115145095
MoCallRecord,20180713111945,,22321.0,2429279979526069835
MtCallRecord,20180713111945,,,2429279979526069835
MtSMSRecord,20180713112605,,,4888687938595279393
MtSMSRecord,20180713112605,,,7566424924061690786
MtCallRecord,20180713112325,,,6845780724339255770
MoCallRecord,20180713112325,,22371.0,6845780724339255770
MtSMSRecord,20180713112605,,,3384066821637594455
MoCallRecord,20180713112446,,22093.0,2214523499277953702
MtCallRecord,20180713112446,,,2214523499277953702
MoCallRecord,20180713112447,,14198.0,6380812812755339427
MtCallRecord,20180713112447,,,6380812812755339427
MtSMSRecord,20180713112605,,,7566424924061690786
MtSMSRecord,20180713112605,,,3384066821637594455
MoCallRecord,20180713112543,,10228.0,1714942193807236786
MtCallRecord,20180713112543,,,1714942193807236786
MtSMSRecord,20180713112606,,,3384066821637594455
MoCallRecord,20180713112536,,34613.0,3813564220741353595
OutGatewayRecord,20180713112536,,34613.0,3813564220741353595
MoCallRecord,20180713112442,,12802.0,4785967697252407213
MtCallRecord,20180713112442,,,4785967697252407213
MtSMSRecord,20180713112605,,,3384066821637594455
OutGatewayRecord,20180713112542,,40293.0,1855031845305630229
MoCallRecord,20180713112542,,40293.0,1855031845305630229
MtSMSRecord,20180713112605,,,3384066821637594455
MoCallRecord,20180713112547,,34933.0,9058795472060804032
OutGatewayRecord,20180713112547,,34933.0,9058795472060804032
MoCallRecord,20180713112548,,10083.0,4763210288853879551
MtCallRecord,20180713112548,,,4763210288853879551
MtSMSRecord,20180713112606,,,3384066821637594455
MoCallRecord,20180713112533,,12031.0,4813849585809871298
MtCallRecord,20180713112533,,,4813849585809871298
MoSMSRecord,20180713112604,,20471.0,2819404581391844222
MtSMSRecord,20180713112604,,,6766153947758062725
MoCallRecord,20180713112556,,10141.0,6795268904772000327
MtCallRecord,20180713112556,,,6795268904772000327
MoCallRecord,20180713112545,,34455.0,1391074943109028471
MtCallRecord,20180713112545,,,1391074943109028471
IncGatewayRecord,20180713112518,,34363.0,636672821243233867
MtCallRecord,20180713112518,,,636672821243233867
MtCallRecord,20180713112537,,,1884992358030286695
MoCallRecord,20180713112537,,12162.0,1884992358030286695
MtSMSRecord,20180713112606,,,3384066821637594455
MoCallRecord,20180713112428,,12161.0,5991703659298510509
MtCallRecord,20180713112428,,,5991703659298510509
IncGatewayRecord,20180713112539,,40362.0,3067237459319998798
MtCallRecord,20180713112539,,,3067237459319998798
MtSMSRecord,20180713112605,,,2360232289363115828
MtCallRecord,20180713112503,,,717119452824514762
MoCallRecord,20180713112503,,34576.0,717119452824514762
MoCallRecord,20180713112453,,22092.0,2731248274922339759
MtCallRecord,20180713112453,,,2731248274922339759
MtSMSRecord,20180713112605,,,3384066821637594455
MtSMSRecord,20180713112606,,,3384066821637594455
MtSMSRecord,20180713112606,,,2360232289363115828
MoCallRecord,20180713112548,,12131.0,6711597141063587504
MtCallRecord,20180713112548,,,6711597141063587504
MtSMSRecord,20180713112604,,,3384066821637594455
MtCallRecord,20180713112540,,,5195591096892704319
MoCallRecord,20180713112540,,34208.0,5195591096892704319
MoCallRecord,20180713112557,,12183.0,4568315422764503067
MtCallRecord,20180713112557,,,4568315422764503067
MtSMSRecord,20180713112605,,,3384066821637594455
MoCallRecord,20180713112505,,10143.0,600518764364039099
OutGatewayRecord,20180713112505,,10143.0,600518764364039099
MtSMSRecord,20180713112605,,,7566424924061690786
MoCallRecord,20180713112551,,35326.0,1107410372270268292
MtCallRecord,20180713112551,,,1107410372270268292
MtSMSRecord,20180713112605,,,3384066821637594455
MoCallRecord,20180713112426,,34121.0,2026559531155683405
MtCallRecord,20180713112426,,,2026559531155683405
MoCallRecord,20180713112557,,40556.0,5459520450643764259
MtCallRecord,20180713112557,,,5459520450643764259
MoCallRecord,20180713112555,,22093.0,1780289985979073770
MtCallRecord,20180713112555,,,1780289985979073770
MoCallRecord,20180713112347,,12003.0,716258157907571110
MtCallRecord,20180713112347,,,716258157907571110
MtSMSRecord,20180713112604,,,3384066821637594455
MoCallRecord,20180713112500,,10172.0,6736100860790200576
MtCallRecord,20180713112500,,,6736100860790200576
IncGatewayRecord,20180713112509,,14291.0,5742838063024191106
MtCallRecord,20180713112509,,,5742838063024191106
OutGatewayRecord,20180713112322,,22172.0,8812530589114369235
MoCallRecord,20180713112322,,22172.0,8812530589114369235
MoSMSRecord,20180713112605,,20342.0,997213512619380388
IncGatewayRecord,20180713112400,,35033.0,5455682908456734506
MtCallRecord,20180713112400,,,5455682908456734506
MoSMSRecord,20180713112605,,20222.0,511108252140127305
MtSMSRecord,20180713112605,,,3384066821637594455
MoCallRecord,20180713112416,,14263.0,8398859676843019329
MtCallRecord,20180713112416,,,8398859676843019329
MtSMSRecord,20180713112605,,,3384066821637594455
MoCallRecord,20180713112548,,20528.0,3116902213155768777
MtCallRecord,20180713112548,,,3116902213155768777
OutGatewayRecord,20180713112542,,14036.0,3933131172838792612
MoCallRecord,20180713112542,,14036.0,3933131172838792612
MtSMSRecord,20180713112605,,,3384066821637594455
IncGatewayRecord,20180713112536,,35572.0,2900941064308874198
MtCallRecord,20180713112536,,,2900941064308874198
MtSMSRecord,20180713112605,,,6766153947758062725
MoCallRecord,20180713112538,,20121.0,3748612207628917632
MtCallRecord,20180713112538,,,3748612207628917632
MoCallRecord,20180713112550,,10034.0,5394381228549730561
MtSMSRecord,20180713112604,,,3384066821637594455
IncGatewayRecord,20180713112536,,14011.0,994982712533156620
MtCallRecord,20180713112536,,,994982712533156620
MoCallRecord,20180713112556,,20583.0,5341391421159284569
MtCallRecord,20180713112556,,,5341391421159284569
MtSMSRecord,20180713112605,,,3384066821637594455
MtSMSRecord,20180713112605,,,7566424924061690786
MtSMSRecord,20180713112605,,,7566424924061690786
MoCallRecord,20180713112348,,20853.0,5841139607143535272
MtCallRecord,20180713112348,,,5841139607143535272
MoCallRecord,20180713112535,,10142.0,35820485827221452
OutGatewayRecord,20180713112535,,10142.0,35820485827221452
MoCallRecord,20180713112533,,22193.0,7741480787454763210
MtCallRecord,20180713112533,,,7741480787454763210
MtSMSRecord,20180713112605,,,2360232289363115828
MtSMSRecord,20180713112605,,,1258286661773115610
MoCallRecord,20180713112547,,22116.0,826669886130834457
MtCallRecord,20180713112547,,,826669886130834457
MtSMSRecord,20180713112605,,,3384066821637594455
MoCallRecord,20180713112551,,34950.0,2532756702430132137
OutGatewayRecord,20180713112551,,34950.0,2532756702430132137
MoCallRecord,20180713112543,,20334.0,8994562262739787764
MtCallRecord,20180713112543,,,8994562262739787764
MoCallRecord,20180713112538,,14263.0,5272846797122810422
MoCallRecord,20180713112539,,14142.0,7801611323793199824
MtCallRecord,20180713112539,,,7801611323793199824
MoCallRecord,20180713112550,,14358.0,2924550761619562065
MtCallRecord,20180713112550,,,2924550761619562065
MoCallRecord,20180713112550,,10371.0,7258302704355727850
MtCallRecord,20180713112550,,,7258302704355727850
MoCallRecord,20180713112559,,20339.0,8683825598734485869
MtSMSRecord,20180713112604,,,3384066821637594455
MoCallRecord,20180713112523,,12222.0,828541849937299817
MtCallRecord,20180713112523,,,828541849937299817
MtCallRecord,20180713112540,,,5184844782370755996
MtCallRecord,20180713112545,,,2881272256949994900
MoCallRecord,20180713112540,,12161.0,5184844782370755996
MoCallRecord,20180713112545,,14052.0,2881272256949994900
MoCallRecord,20180713112601,,10071.0,3869485991470417136
MtCallRecord,20180713112601,,,3869485991470417136
MtSMSRecord,20180713112605,,,3384066821637594455
